item,url,discount_price,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
(PRE-ORDER) JUST B - [= (NEUN)] 3rd Mini NEMO Album RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/just-b-neun-3rd-mini-nemo-album-random-version,9.44,11.80,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) JUST B - [= (NEUN)] 3rd Mini NEMO Album S Version,https://www.kpopalbums.com/collections/pre-order/products/just-b-neun-3rd-mini-nemo-album-s-version,9.94,12.42,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) lIlBOI - [Meantime] 1st Album,https://www.kpopalbums.com/collections/pre-order/products/lilboi-meantime-1st-album,13.37,16.71,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) lIlBOI - [Meantime] 1st Album LIMITED Version,https://www.kpopalbums.com/collections/pre-order/products/lilboi-meantime-1st-album-limited-version,94.58,118.23,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) woo!ah! - [Pit-a-Pat] 4th Single Album 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/woo-ah-pit-a-pat-4th-single-album-2-version-set,24.30,30.38,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) woo!ah! - [Pit-a-Pat] 4th Single Album PATTER Version,https://www.kpopalbums.com/collections/pre-order/products/woo-ah-pit-a-pat-4th-single-album-patter-version,12.46,15.58,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) woo!ah! - [Pit-a-Pat] 4th Single Album PITTER Version,https://www.kpopalbums.com/collections/pre-order/products/woo-ah-pit-a-pat-4th-single-album-pitter-version,12.46,15.58,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) woo!ah! - [Pit-a-Pat] 4th Single Album POCA Version,https://www.kpopalbums.com/collections/pre-order/products/woo-ah-pit-a-pat-4th-single-album-poca-version,9.94,12.42,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) woo!ah! - [Pit-a-Pat] 4th Single Album RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/woo-ah-pit-a-pat-4th-single-album-random-version,11.84,14.80,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) B.I - [Love or Loved Part.1] 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/b-i-love-or-loved-part-1-2-version-set,33.99,42.49,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) B.I - [Love or Loved Part.1] CARD PACK Version,https://www.kpopalbums.com/collections/pre-order/products/b-i-love-or-loved-part-1-card-pack-version,17.43,21.79,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) B.I - [Love or Loved Part.1] REAL PACK Version,https://www.kpopalbums.com/collections/pre-order/products/b-i-love-or-loved-part-1-real-pack-version,17.43,21.79,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) CHA EUN-WOO (ASTRO) - [MAGAZINE] 2022 Official Photo Book 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/cha-eun-woo-astro-magazine-2022-official-photo-book-2-version-set,79.02,98.78,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) CHA EUN-WOO (ASTRO) - [MAGAZINE] 2022 Official Photo Book A Version,https://www.kpopalbums.com/collections/pre-order/products/cha-eun-woo-astro-magazine-2022-official-photo-book-a-version,39.51,49.39,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) CHA EUN-WOO (ASTRO) - [MAGAZINE] 2022 Official Photo Book B Version,https://www.kpopalbums.com/collections/pre-order/products/cha-eun-woo-astro-magazine-2022-official-photo-book-b-version,39.51,49.39,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) CSR - [Sequence : 17&] 1st Single Album,https://www.kpopalbums.com/collections/pre-order/products/csr-sequence-17-1st-single-album,13.10,16.37,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) SECRET NUMBER - [TAP] 5th Single Album,https://www.kpopalbums.com/collections/pre-order/products/secret-number-tap-5th-single-album,14.90,18.63,False,0.00,0,0,kpopalbums,False,2022-11-14
"(PRE-ORDER) SF9 - [ME, ANOTHER ME] CHA NI's Photo Essay",https://www.kpopalbums.com/collections/pre-order/products/sf9-me-another-me-cha-ni-s-photo-essay,28.33,33.33,False,0.00,0,0,kpopalbums,False,2022-11-14
"(PRE-ORDER) SF9 - [ME, ANOTHER ME] HWI YOUNG & CHA NI's Photo Essay SET",https://www.kpopalbums.com/collections/pre-order/products/sf9-me-another-me-hwi-young-cha-ni-s-photo-essay-set,56.67,66.67,False,0.00,0,0,kpopalbums,True,2022-11-14
"(PRE-ORDER) SF9 - [ME, ANOTHER ME] HWI YOUNG's Photo Essay",https://www.kpopalbums.com/collections/pre-order/products/sf9-me-another-me-hwi-young-s-photo-essay,28.33,33.33,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BIBI - [Lowlife Princess: Noir] 1st Album 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/bibi-lowlife-princess-noir-1st-album-2-version-set,31.53,39.41,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BIBI - [Lowlife Princess: Noir] 1st Album RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/bibi-lowlife-princess-noir-1st-album-random-version,15.36,19.20,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BIBI - [Lowlife Princess: Noir] 1st Album 금지 Version LIMITED Edition,https://www.kpopalbums.com/collections/pre-order/products/bibi-lowlife-princess-noir-1st-album-version-limited-edition,37.31,46.64,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BIBI - [Lowlife Princess: Noir] 1st Album 나쁜년 Version,https://www.kpopalbums.com/collections/pre-order/products/bibi-lowlife-princess-noir-1st-album-version,16.17,20.21,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BIBI - [Lowlife Princess: Noir] 1st Album 애 (Aeh) Version,https://www.kpopalbums.com/collections/pre-order/products/bibi-lowlife-princess-noir-1st-album-aeh-version,16.17,20.21,False,0.00,0,0,kpopalbums,False,2022-11-14
