item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
MIYEON (여자) 아이들 | (G)I-DLE 1ST MINI ALBUM [ MY ],https://www.musicplaza.com/collections/k-pop/products/miyeon-%EC%97%AC%EC%9E%90-%EC%95%84%EC%9D%B4%EB%93%A4-gi-dle-1st-mini-album-my,23.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
PHANTOM 1ST MINI ALBUM [ PHANTOM CITY ],https://www.musicplaza.com/collections/k-pop/products/l200000911,14.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
PINK FANTASY 1ST EP ALBUM [ ALICE IN WONDERLAND ],https://www.musicplaza.com/collections/k-pop/products/pink-fantasy-1st-ep-album-alice-in-wonderland,23.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
PUER KIM [ PURIFIER ],https://www.musicplaza.com/collections/k-pop/products/pure-kim,18.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
SEVENTEEN 4TH ALBUM REPACKAGE [ SECTOR 17 ] COMPACT VER.,https://www.musicplaza.com/collections/k-pop/products/seventeen-4th-album-repackage-sector-17-compact-ver,16.99,False,5.0,0.0,2.0,musicplaza,False,2022-11-14
Shinhwa | 신화 | 2016 Shinhwa Live - Unchanging DVD,https://www.musicplaza.com/collections/k-pop/products/ktmmd0804,49.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
Shinhwa | 신화 | Shinhwa 13 Unchanging - Part 1 Orange,https://www.musicplaza.com/collections/k-pop/products/cmcc10949,35.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
Sik-K | 식케이 | Boycold EP,https://www.musicplaza.com/collections/k-pop/products/cmdc11148,16.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
Simon Dominic | 사이먼 도미닉 | VOL.1- Darkroom,https://www.musicplaza.com/collections/k-pop/products/simon-dominic-%EC%82%AC%EC%9D%B4%EB%A8%BC-%EB%8F%84%EB%AF%B8%EB%8B%89-vol-1-darkroom,19.99,False,5.0,0.0,1.0,musicplaza,True,2022-11-14
Solid | 솔리드 | Into the Light,https://www.musicplaza.com/collections/k-pop/products/cmdc11221,16.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
