item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
우주소녀 | WJSN OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/%EC%9A%B0%EC%A3%BC%EC%86%8C%EB%85%80-wjsn-light-keyring,26.99,False,5.00,0,2,musicplaza,True,2022-11-15
여자친구 | GFRIEND OFFICIAL LIGHT STICK VER. 2,https://www.musicplaza.com/collections/light-sticks/products/%EC%97%AC%EC%9E%90%EC%B9%9C%EA%B5%AC-gfriend-official-light-stick-ver-2,69.99,False,0.00,0,0,musicplaza,True,2022-11-15
블락비 | BLOCK B OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/20861,45.99,False,5.00,0,3,musicplaza,True,2022-11-15
체리블렛 | CHERRY BULLET OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EC%B2%B4%EB%A6%AC%EB%B8%94%EB%A0%9B-cherry-bullet-official-light-stick,54.99,False,5.00,0,3,musicplaza,True,2022-11-15
하이라이트 | HIGHLIGHT OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/hlt02,59.99,False,0.00,0,0,musicplaza,True,2022-11-15
아스트로 | ASTRO OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/%EC%95%84%EC%8A%A4%ED%8A%B8%EB%A1%9C-astro-mini-light-keyring,25.99,False,5.00,0,2,musicplaza,True,2022-11-15
우주소녀 | WJSN OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/wjsnl,55.99,False,5.00,0,2,musicplaza,True,2022-11-15
마마무 | MAMAMOO OFFICIAL LIGHT STICK VER. 2.5,https://www.musicplaza.com/collections/light-sticks/products/mamamoo-%EB%A7%88%EB%A7%88%EB%AC%B4-official-light-stick-ver2-5,47.99,False,5.00,0,4,musicplaza,True,2022-11-15
엔하이픈 | ENHYPEN OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EC%97%94%ED%95%98%EC%9D%B4%ED%94%88-enhypen-official-light-stick,79.99,False,5.00,0,1,musicplaza,True,2022-11-15
빅뱅 | BIGBANG OFFICIAL LIGHT STICK HEAD 10TH ANNIVERSARY,https://www.musicplaza.com/collections/light-sticks/products/big10,19.99,False,5.00,0,2,musicplaza,True,2022-11-15
빅뱅 | BIGBANG OFFICIAL LIGHT STICK VER. 4 WHITE,https://www.musicplaza.com/collections/light-sticks/products/ygmd0793,31.99,False,5.00,0,2,musicplaza,True,2022-11-15
더보이즈 | THE BOYZ OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/the-boyz-mini-light-keyring,34.99,False,5.00,0,2,musicplaza,False,2022-11-15
아이콘 | IKON OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/%EC%95%84%EC%9D%B4%EC%BD%98-ikon-konbat-keyring,26.99,False,,,,musicplaza,False,2022-11-15
에이핑크 | APINK OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/%EC%97%90%EC%9D%B4%ED%95%91%ED%81%AC-apink-official-mini-light-keyring,32.99,False,5.00,0,2,musicplaza,False,2022-11-15
위너 | WINNER OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/%EC%9C%84%EB%84%88-winner-mini-light-stick-keyring,26.99,False,4.50,0,2,musicplaza,False,2022-11-15
박지훈 | PARK JIHOON OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EB%B0%95%EC%A7%80%ED%9B%88-park-jihoon-official-lightstick,54.99,False,5.00,0,2,musicplaza,True,2022-11-15
강다니엘 | KANG DANIEL OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/kang-daniel-official-light-stick,47.99,False,0.00,0,0,musicplaza,True,2022-11-15
마마무 | MAMAMOO OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/mamamoo-official-lightstick-key-ring,25.99,False,0.00,0,0,musicplaza,True,2022-11-15
비원에이포 | B1A4 OFFICIAL LIGHT STICK VER.2,https://www.musicplaza.com/collections/light-sticks/products/b1a4-official-light-stick-new-version,39.99,False,0.00,0,0,musicplaza,False,2022-11-15
비투비 | BTOB OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/btob-official-mini-light-keyring,27.99,False,0.00,0,0,musicplaza,False,2022-11-15
베리베리 | VERIVERY OFFICIAL LIGHT STICK VER.3,https://www.musicplaza.com/collections/light-sticks/products/%EB%B2%A0%EB%A6%AC%EB%B2%A0%EB%A6%AC-verivery-official-light-stick-ver-3,59.99,False,0.00,0,0,musicplaza,False,2022-11-15
온엔오프 | ONF OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/onf-official-light-stick,59.99,False,5.00,0,1,musicplaza,True,2022-11-15
빅톤 | VICTON LIGHT STICK VER.2,https://www.musicplaza.com/collections/light-sticks/products/%EB%B9%85%ED%86%A4-victon-light-stick-ver-2,62.99,False,5.00,0,1,musicplaza,False,2022-11-15
