item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
킹덤 | KINGDOM | 5TH MINI ALBUM [ HISTORY OF KINGDOM: PART V. LOUIS ] | (ETERNITY VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%82%B9%EB%8D%A4-kingdom-5th-mini-album-history-of-kingdom-part-v-louis-eternity-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
킹덤 | KINGDOM | 5TH MINI ALBUM [ HISTORY OF KINGDOM: PART V. LOUIS ] | (PORTRAIT VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%82%B9%EB%8D%A4-kingdom-5th-mini-album-history-of-kingdom-part-v-louis-portrait-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
엔플라잉 | N.FLYING | 8TH MINI ALBUM [ DEAREST ] | (FROM VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%ED%94%8C%EB%9D%BC%EC%9E%89-n-flying-8th-mini-album-dearest-from-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
엔플라잉 | N.FLYING | 8TH MINI ALBUM [ DEAREST ] | (TO VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%ED%94%8C%EB%9D%BC%EC%9E%89-n-flying-8th-mini-album-dearest-to-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
디케이지 | DKZ | 7TH SINGLE ALBUM [ CHASE EPISODE 3. BEUM ] | (FEARLESS VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%94%94%EC%BC%80%EC%9D%B4%EC%A7%80-dkz-7th-single-album-chase-episode-3-beum-fearless-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
디케이지 | DKZ | 7TH SINGLE ALBUM [ CHASE EPISODE 3. BEUM ] | (FEAR VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%94%94%EC%BC%80%EC%9D%B4%EC%A7%80-dkz-7th-single-album-chase-episode-3-beum-fear-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
원위 | ONEWE | [ STUDIO WE: RECORDING #3 ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%9C%84-onewe-studio-we-recording-3-b-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
원위 | ONEWE | [ STUDIO WE: RECORDING #3 ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%9C%84-onewe-studio-we-recording-3-a-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
미래소년 | MIRAE | 4TH MINI ALBUM [ OURTURN ] | (DROP VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%AF%B8%EB%9E%98%EC%86%8C%EB%85%84-mirae-4th-mini-album-ourturn-drop-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
미래소년 | MIRAE | 4TH MINI ALBUM [ OURTURN ] | (DRIP VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%AF%B8%EB%9E%98%EC%86%8C%EB%85%84-mirae-4th-mini-album-ourturn-drip-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
